"experiment_id","video_id","model_name","technique_name","rag_enabled","gt_total_energy_kcal","gt_total_protein_g","gt_total_fat_g","gt_total_carbohydrate_g","pred_total_energy_kcal","pred_total_protein_g","pred_total_fat_g","pred_total_carbohydrate_g"
"2667","41","MedGemma 4B","few-shot","0","1971.5999839305878","118.10000015050173","149.59999961405993","38.79999974370003",NULL,NULL,NULL,NULL
"2668","41","MedGemma 4B","chain-of-thought","0","1971.5999839305878","118.10000015050173","149.59999961405993","38.79999974370003",NULL,NULL,NULL,NULL
"2669","41","MedGemma 4B","structured-output","0","1971.5999839305878","118.10000015050173","149.59999961405993","38.79999974370003",NULL,NULL,NULL,NULL
"2670","42","Llama 3.2 3B Instruct","zero-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2671","42","Llama 3.2 3B Instruct","few-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2672","42","Llama 3.2 3B Instruct","chain-of-thought","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2673","42","Llama 3.2 3B Instruct","structured-output","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2674","42","Phi-4-mini 3.8B Instruct","zero-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2675","42","Phi-4-mini 3.8B Instruct","few-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2676","42","Phi-4-mini 3.8B Instruct","chain-of-thought","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2677","42","Phi-4-mini 3.8B Instruct","structured-output","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2678","42","Qwen 2.5 3B Instruct","zero-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2679","42","Qwen 2.5 3B Instruct","few-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2680","42","Qwen 2.5 3B Instruct","chain-of-thought","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2681","42","Qwen 2.5 3B Instruct","structured-output","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2682","42","Gemma-SEA-LION v4 4B","zero-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2683","42","Gemma-SEA-LION v4 4B","few-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2684","42","Gemma-SEA-LION v4 4B","chain-of-thought","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2685","42","Gemma-SEA-LION v4 4B","structured-output","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2686","42","MedGemma 4B","zero-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2687","42","MedGemma 4B","few-shot","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2688","42","MedGemma 4B","chain-of-thought","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2689","42","MedGemma 4B","structured-output","0","1599.7999892234802","49.000000685453415","62.100000478327274","215.89999693632126",NULL,NULL,NULL,NULL
"2690","43","Llama 3.2 3B Instruct","zero-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2691","43","Llama 3.2 3B Instruct","few-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2692","43","Llama 3.2 3B Instruct","chain-of-thought","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2693","43","Llama 3.2 3B Instruct","structured-output","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2694","43","Phi-4-mini 3.8B Instruct","zero-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2695","43","Phi-4-mini 3.8B Instruct","few-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2696","43","Phi-4-mini 3.8B Instruct","chain-of-thought","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2697","43","Phi-4-mini 3.8B Instruct","structured-output","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2698","43","Qwen 2.5 3B Instruct","zero-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2699","43","Qwen 2.5 3B Instruct","few-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2700","43","Qwen 2.5 3B Instruct","chain-of-thought","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2701","43","Qwen 2.5 3B Instruct","structured-output","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2702","43","Gemma-SEA-LION v4 4B","zero-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2703","43","Gemma-SEA-LION v4 4B","few-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2704","43","Gemma-SEA-LION v4 4B","chain-of-thought","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2705","43","Gemma-SEA-LION v4 4B","structured-output","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2706","43","MedGemma 4B","zero-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2707","43","MedGemma 4B","few-shot","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2708","43","MedGemma 4B","chain-of-thought","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2709","43","MedGemma 4B","structured-output","0","1115.7000007629395","34.40000092983246","139.29999963194132","11.300000190734863",NULL,NULL,NULL,NULL
"2710","44","Llama 3.2 3B Instruct","zero-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2711","44","Llama 3.2 3B Instruct","few-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2712","44","Llama 3.2 3B Instruct","chain-of-thought","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2713","44","Llama 3.2 3B Instruct","structured-output","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2714","44","Phi-4-mini 3.8B Instruct","zero-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2715","44","Phi-4-mini 3.8B Instruct","few-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2716","44","Phi-4-mini 3.8B Instruct","chain-of-thought","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2717","44","Phi-4-mini 3.8B Instruct","structured-output","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2718","44","Qwen 2.5 3B Instruct","zero-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2719","44","Qwen 2.5 3B Instruct","few-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2720","44","Qwen 2.5 3B Instruct","chain-of-thought","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2721","44","Qwen 2.5 3B Instruct","structured-output","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2722","44","Gemma-SEA-LION v4 4B","zero-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2723","44","Gemma-SEA-LION v4 4B","few-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2724","44","Gemma-SEA-LION v4 4B","chain-of-thought","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2725","44","Gemma-SEA-LION v4 4B","structured-output","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2726","44","MedGemma 4B","zero-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2727","44","MedGemma 4B","few-shot","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2728","44","MedGemma 4B","chain-of-thought","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2729","44","MedGemma 4B","structured-output","0","724.6000003814697","86.68000002205372","69.99999848008156","7.9000000059604645",NULL,NULL,NULL,NULL
"2730","45","Llama 3.2 3B Instruct","zero-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2731","45","Llama 3.2 3B Instruct","few-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2732","45","Llama 3.2 3B Instruct","chain-of-thought","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2733","45","Llama 3.2 3B Instruct","structured-output","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2734","45","Phi-4-mini 3.8B Instruct","zero-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2735","45","Phi-4-mini 3.8B Instruct","few-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2736","45","Phi-4-mini 3.8B Instruct","chain-of-thought","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2737","45","Phi-4-mini 3.8B Instruct","structured-output","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2738","45","Qwen 2.5 3B Instruct","zero-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2739","45","Qwen 2.5 3B Instruct","few-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2740","45","Qwen 2.5 3B Instruct","chain-of-thought","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2741","45","Qwen 2.5 3B Instruct","structured-output","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2742","45","Gemma-SEA-LION v4 4B","zero-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2744","45","Gemma-SEA-LION v4 4B","chain-of-thought","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2745","45","Gemma-SEA-LION v4 4B","structured-output","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2746","45","MedGemma 4B","zero-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2747","45","MedGemma 4B","few-shot","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2748","45","MedGemma 4B","chain-of-thought","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2749","45","MedGemma 4B","structured-output","0","3473.4000145196915","342.3000002503395","161.09999888390303","168.6000002399087",NULL,NULL,NULL,NULL
"2750","46","Llama 3.2 3B Instruct","zero-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2751","46","Llama 3.2 3B Instruct","few-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2752","46","Llama 3.2 3B Instruct","chain-of-thought","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2753","46","Llama 3.2 3B Instruct","structured-output","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2754","46","Phi-4-mini 3.8B Instruct","zero-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2755","46","Phi-4-mini 3.8B Instruct","few-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2756","46","Phi-4-mini 3.8B Instruct","chain-of-thought","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2757","46","Phi-4-mini 3.8B Instruct","structured-output","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2758","46","Qwen 2.5 3B Instruct","zero-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2759","46","Qwen 2.5 3B Instruct","few-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2760","46","Qwen 2.5 3B Instruct","chain-of-thought","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2761","46","Qwen 2.5 3B Instruct","structured-output","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2762","46","Gemma-SEA-LION v4 4B","zero-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2763","46","Gemma-SEA-LION v4 4B","few-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2764","46","Gemma-SEA-LION v4 4B","chain-of-thought","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2765","46","Gemma-SEA-LION v4 4B","structured-output","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2766","46","MedGemma 4B","zero-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2767","46","MedGemma 4B","few-shot","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2768","46","MedGemma 4B","chain-of-thought","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2769","46","MedGemma 4B","structured-output","0","2467.4999980926514","47.79999852925539","223.90000042319298","89.69999927282333",NULL,NULL,NULL,NULL
"2770","47","Llama 3.2 3B Instruct","zero-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2771","47","Llama 3.2 3B Instruct","few-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2772","47","Llama 3.2 3B Instruct","chain-of-thought","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2773","47","Llama 3.2 3B Instruct","structured-output","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2774","47","Phi-4-mini 3.8B Instruct","zero-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2775","47","Phi-4-mini 3.8B Instruct","few-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2776","47","Phi-4-mini 3.8B Instruct","chain-of-thought","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2777","47","Phi-4-mini 3.8B Instruct","structured-output","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2778","47","Qwen 2.5 3B Instruct","zero-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2779","47","Qwen 2.5 3B Instruct","few-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2780","47","Qwen 2.5 3B Instruct","chain-of-thought","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2781","47","Qwen 2.5 3B Instruct","structured-output","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2782","47","Gemma-SEA-LION v4 4B","zero-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2783","47","Gemma-SEA-LION v4 4B","few-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2784","47","Gemma-SEA-LION v4 4B","chain-of-thought","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2785","47","Gemma-SEA-LION v4 4B","structured-output","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2786","47","MedGemma 4B","zero-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2787","47","MedGemma 4B","few-shot","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2788","47","MedGemma 4B","chain-of-thought","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2789","47","MedGemma 4B","structured-output","0","230.99999809265137","33.100000739097595","14.299999624490738","8.300000071525574",NULL,NULL,NULL,NULL
"2790","48","Llama 3.2 3B Instruct","zero-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2791","48","Llama 3.2 3B Instruct","few-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2792","48","Llama 3.2 3B Instruct","chain-of-thought","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2793","48","Llama 3.2 3B Instruct","structured-output","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2794","48","Phi-4-mini 3.8B Instruct","zero-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2795","48","Phi-4-mini 3.8B Instruct","few-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2796","48","Phi-4-mini 3.8B Instruct","chain-of-thought","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2797","48","Phi-4-mini 3.8B Instruct","structured-output","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2798","48","Qwen 2.5 3B Instruct","zero-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2799","48","Qwen 2.5 3B Instruct","few-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2800","48","Qwen 2.5 3B Instruct","chain-of-thought","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2801","48","Qwen 2.5 3B Instruct","structured-output","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2802","48","Gemma-SEA-LION v4 4B","zero-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2803","48","Gemma-SEA-LION v4 4B","few-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2804","48","Gemma-SEA-LION v4 4B","chain-of-thought","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2805","48","Gemma-SEA-LION v4 4B","structured-output","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2806","48","MedGemma 4B","zero-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2807","48","MedGemma 4B","few-shot","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2808","48","MedGemma 4B","chain-of-thought","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2809","48","MedGemma 4B","structured-output","0","304.6000003814697","10.299999952316284","3.1000000685453415","48.200000286102295",NULL,NULL,NULL,NULL
"2810","49","Llama 3.2 3B Instruct","zero-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2811","49","Llama 3.2 3B Instruct","few-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2812","49","Llama 3.2 3B Instruct","chain-of-thought","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2813","49","Llama 3.2 3B Instruct","structured-output","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2814","49","Phi-4-mini 3.8B Instruct","zero-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2815","49","Phi-4-mini 3.8B Instruct","few-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2816","49","Phi-4-mini 3.8B Instruct","chain-of-thought","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2817","49","Phi-4-mini 3.8B Instruct","structured-output","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2818","49","Qwen 2.5 3B Instruct","zero-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2819","49","Qwen 2.5 3B Instruct","few-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2820","49","Qwen 2.5 3B Instruct","chain-of-thought","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2821","49","Qwen 2.5 3B Instruct","structured-output","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2822","49","Gemma-SEA-LION v4 4B","zero-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2823","49","Gemma-SEA-LION v4 4B","few-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2824","49","Gemma-SEA-LION v4 4B","chain-of-thought","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2825","49","Gemma-SEA-LION v4 4B","structured-output","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2826","49","MedGemma 4B","zero-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2827","49","MedGemma 4B","few-shot","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2828","49","MedGemma 4B","chain-of-thought","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2829","49","MedGemma 4B","structured-output","0","918.5999834537506","65.80000087618828","27.30000028759241","90.69999781250954",NULL,NULL,NULL,NULL
"2830","50","Llama 3.2 3B Instruct","zero-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2831","50","Llama 3.2 3B Instruct","few-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2832","50","Llama 3.2 3B Instruct","chain-of-thought","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2833","50","Llama 3.2 3B Instruct","structured-output","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2834","50","Phi-4-mini 3.8B Instruct","zero-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2835","50","Phi-4-mini 3.8B Instruct","few-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2836","50","Phi-4-mini 3.8B Instruct","chain-of-thought","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2837","50","Phi-4-mini 3.8B Instruct","structured-output","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2838","50","Qwen 2.5 3B Instruct","zero-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2839","50","Qwen 2.5 3B Instruct","few-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2840","50","Qwen 2.5 3B Instruct","chain-of-thought","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2841","50","Qwen 2.5 3B Instruct","structured-output","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2842","50","Gemma-SEA-LION v4 4B","zero-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2843","50","Gemma-SEA-LION v4 4B","few-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2844","50","Gemma-SEA-LION v4 4B","chain-of-thought","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2845","50","Gemma-SEA-LION v4 4B","structured-output","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2846","50","MedGemma 4B","zero-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2847","50","MedGemma 4B","few-shot","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2848","50","MedGemma 4B","chain-of-thought","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
"2849","50","MedGemma 4B","structured-output","0","530.5000076293945","7.200000166893005","0","84",NULL,NULL,NULL,NULL
